Zgierz,Ville,Wąska,064,31,99-449
Ruda Śląska,Ville,Kielecka,052,1,58-704
Gorlice,Ville,Kazimierza Wielkiego,51,11,90-781
Kościerzyna,Ville,Wałowa,20/77,40,43-668
Białogard,Ville,Żeglarska,577,7,06-091
Rzeszów,Ville,Szeroka,303,24,15-607
Lębork,Ville,Środkowa,554,23,56-740
Mińsk Mazowiecki,Ville,Orla,66/87,11,70-665
Krosno,Ville,Pszenna,974,19,55-707
Otwock,Ville,Orkana,25/06,12,72-795
Skarżysko-Kamienna,Ville,Dąbrowskiego,451,1,14-818
Wodzisław Śląski,Ville,Hallera,384,31,15-005
Ostrowiec Świętokrzyski,Ville,Fiołkowa,61,5,89-970
Gliwice,Ville,Szkolna,996,47,28-573
Czeladź,Ville,Krzywa,12,21,55-224
Koło,Ville,Pszenna,360,43,15-316
Jastrzębie-Zdrój,Ville,Miarki,613,45,68-049
Toruń,Ville,Handlowa,278,32,52-069
Tomaszów Mazowiecki,Ville,Swierkowa,30,10,23-994
Wołomin,Ville,Bociania,46,31,05-817
Siemianowice Śląskie,Ville,Topolowa,301,39,04-235
Skarżysko-Kamienna,Ville,Tartaczna,358,26,07-804
Piotrków Trybunalski,Ville,Tartaczna,17/91,43,16-558
Szczecinek,Ville,Turystyczna,989,2,15-857
Piaseczno,Ville,Kruczkowskiego,26/38,24,20-884
Zduńska Wola,Ville,Wesoła,667,24,91-312
Puławy,Ville,Żabia,71,40,96-379
Łaziska Górne,Ville,Słoneczna,91,17,55-393
Dzierżoniów,Ville,Błękitna,17,39,10-146
Września,Ville,Władysława Jagiełły,98,33,58-714
Oława,Ville,Sosnowa,644,49,56-093
Lubartów,Ville,Królewska,45/98,8,95-140
Piekary Śląskie,Ville,Składowa,81/62,31,92-180
Ostrowiec Świętokrzyski,Ville,Boczna,13,9,17-149
Białogard,Ville,Makuszyńskiego,06/75,29,72-673
Wodzisław Śląski,Ville,Kazimierza Wielkiego,888,4,08-403
Sanok,Ville,Strumykowa,03,3,22-676
Bytom,Ville,Poznańska,29,11,32-868
Koszalin,Ville,Sowia,81,38,30-254
Suwałki,Ville,Skośna,206,3,54-911
Kluczbork,Ville,Jarzębinowa,51/52,37,46-841
Świdnik,Ville,Strumykowa,88,14,63-972
Radom,Ville,Jesienna,50/00,21,78-920
Mysłowice,Ville,Rynek,80,22,62-445
Kluczbork,Ville,Letniskowa,66,10,68-597
Łomża,Ville,Paderewskiego,683,20,16-888
Gdynia,Ville,Szarych Szeregów,93,8,54-416
Koło,Ville,Miłosza,13,8,71-983
Żyrardów,Ville,Piwna,03,42,19-521
Łódź,Ville,Leszczynowa,39/61,2,14-428
Jarosław,Ville,Morcinka,36/82,50,78-263
Dąbrowa Górnicza,Ville,Jeżynowa,01,18,64-891
Skarżysko-Kamienna,Ville,Wyszyńskiego,393,4,37-462
Tomaszów Mazowiecki,Ville,Osiedlowa,602,5,51-535
Łódź,Ville,Gajowa,47,45,52-043
Luboń,Ville,Jana Sobieskiego,768,33,77-989
Konin,Ville,Wybickiego,16,14,64-438
Legionowo,Ville,Staffa,65,8,66-718
Siemianowice Śląskie,Ville,Ceglana,231,30,05-699
Łódź,Ville,Asnyka,094,13,70-863
Żary,Ville,Czereśniowa,89,7,65-827
Giżycko,Ville,Daszyńskiego,65,45,70-719
Jawor,Ville,Szafirowa,97/34,38,77-238
Stargard Szczeciński,Ville,Grzybowa,77/85,13,39-482
Sopot,Ville,Skośna,01/94,5,98-946
Września,Ville,Lawendowa,473,34,79-455
Zduńska Wola,Ville,Krakowska,32/53,40,14-282
Zamość,Ville,Fabryczna,792,7,22-954
Świdnica,Ville,Strzelecka,247,39,64-511
Żagań,Ville,Zaułek,91/01,37,82-345
Ostrów Wielkopolski,Ville,Szczęśliwa,56,46,88-026
Krotoszyn,Ville,Krokusowa,783,29,61-917
Bolesławiec,Ville,Bociania,571,23,08-786
Katowice,Ville,Kielecka,483,19,09-935
Tarnów,Ville,Jaśminowa,32,13,71-210
Szczecinek,Ville,Jesionowa,950,9,09-594
Śrem,Ville,Słowianska,64,42,39-492
Giżycko,Ville,Wąska,791,44,36-308
Suwałki,Ville,Cicha,37,36,01-847
Dzierżoniów,Ville,Szeroka,074,23,60-030
Nysa,Ville,Malinowa,209,13,16-722
Kalisz,Ville,Majowa,62/05,35,28-415
Wejherowo,Ville,Prusa,03,19,74-737
Rumia,Ville,Szarych Szeregów,40,31,96-213
Augustów,Ville,Bankowa,54,20,72-107
Łuków,Ville,Strażacka,389,6,93-874
Piastów,Ville,Żeromskiego,60/44,6,54-554
Żory,Ville,Ciasna,01,8,95-576
Świdnik,Ville,Spółdzielcza,315,8,52-781
Wrocław,Ville,Orzeszkowej,699,22,24-546
Katowice,Ville,Bema,56,11,60-301
Żywiec,Ville,Poziomkowa,33,34,50-002
Wągrowiec,Ville,Diamentowa,75/87,43,91-871
Bochnia,Ville,Gajowa,76,37,96-433
Skarżysko-Kamienna,Ville,Skłodowskiej-Curie,264,48,12-237
Świdnica,Ville,Morelowa,361,7,36-840
Szczecin,Ville,Leszczynowa,59/06,3,92-657
Starogard Gdański,Ville,Młyńska,84,10,96-452
Gliwice,Ville,Orzechowa,93/18,24,65-449
Świdnica,Ville,Malczewskiego,681,19,52-835
Rumia,Ville,Diamentowa,09,44,96-787
Grudziądz,Ville,Wąska,28/11,31,87-237
Zgierz,Ville,Nowa,69/82,30,77-207
Inowrocław,Ville,Cicha,466,5,37-704
Tarnów,Ville,Leśna,66/22,6,65-333
Września,Ville,Osiedlowa,766,21,96-609
Piekary Śląskie,Ville,Odrzańska,78/28,33,60-521
Sanok,Ville,Porzeczkowa,416,31,97-270
Łowicz,Ville,Stolarska,503,46,63-119
Myszków,Ville,Lisia,31,31,82-720
Ciechanów,Ville,Pułaskiego,41/11,19,96-058
Kłodzko,Ville,Chabrowa,946,47,92-652
Katowice,Ville,Szkolna,17,37,46-649
Giżycko,Ville,Złota,08/54,1,90-775
Sandomierz,Ville,Władysława Jagiełły,181,12,46-426
Kraśnik,Ville,Wilcza,51/72,26,28-071
Wołomin,Ville,Głogowa,89,33,43-894
Sopot,Ville,Konwaliowa,38,28,83-288
Kalisz,Ville,Żurawia,38,29,06-304
Wałcz,Ville,Pogodna,84/31,43,78-759
Kędzierzyn-Koźle,Ville,Willowa,799,19,92-799
Chojnice,Ville,Górna,35/62,6,13-561
Kościerzyna,Ville,Kalinowa,40/15,29,34-328
Łomża,Ville,Kopernika,363,8,26-795
Toruń,Ville,Matejki,19/48,33,16-443
Radomsko,Ville,Korfantego,312,38,39-784
Zgierz,Ville,Korfantego,79/20,30,91-800
Leszno,Ville,Podleśna,46,43,68-773
Jawor,Ville,Ciasna,031,42,67-240
Bielsk Podlaski,Ville,Strumykowa,07/18,3,29-228
Skarżysko-Kamienna,Ville,Magnoliowa,54/78,11,71-205
Kościan,Ville,Szeroka,20,23,34-334
Legnica,Ville,Wolności,18/99,35,02-766
Łuków,Ville,Targowa,58,30,99-534
Dąbrowa Górnicza,Ville,Urocza,36,44,36-570
Świebodzice,Ville,Szymanowskiego,13,18,51-481
Radom,Ville,Letniskowa,426,32,96-656
Marki,Ville,Mostowa,80/96,6,13-161
Jarocin,Ville,Pszenna,27/35,34,99-796
Marki,Ville,Sarnia,53,22,29-809
Zamość,Ville,Sucharskiego,87,28,44-694
Piaseczno,Ville,Krucza,14/10,23,26-501
Łuków,Ville,Tysiąclecia,88/29,28,84-584
Ostrów Mazowiecka,Ville,Bankowa,547,17,49-253
Biała Podlaska,Ville,Wyszyńskiego,10/63,3,22-446
Knurów,Ville,Sportowa,32,30,14-492
Nowy Targ,Ville,Targowa,16,20,34-475
Świecie,Ville,Leśna,77/33,17,27-728
Lubin,Ville,Złota,33/76,12,82-633
Kluczbork,Ville,Skośna,89/59,18,51-475
Chojnice,Ville,Tylna,624,37,96-758
Kościerzyna,Ville,Piastowska,24/90,5,57-001
Świnoujście,Ville,Rzeczna,335,4,25-541
Gorlice,Ville,Wierzbowa,59/36,40,10-057
Pszczyna,Ville,Krakowska,68/35,9,90-194
Myszków,Ville,Widok,830,14,49-424
Biała Podlaska,Ville,Ptasia,58/97,31,51-817
Chorzów,Ville,Władysława Łokietka,18,19,63-752
Kędzierzyn-Koźle,Ville,Mieszka I,03/42,40,67-666
Tarnobrzeg,Ville,Turystyczna,087,13,92-158
Reda,Ville,Zakątek,60,10,98-927
Wodzisław Śląski,Ville,Toruńska,514,16,16-437
Reda,Ville,Miła,268,44,72-285
Koło,Ville,Zaułek,757,41,07-423
Mińsk Mazowiecki,Ville,Miarki,225,40,21-818
Sandomierz,Ville,Jesienna,422,41,13-780
Malbork,Ville,Miarki,064,3,80-703
Tarnowskie Góry,Ville,Lelewela,23,38,49-516
Legnica,Ville,Zielna,53,1,36-219
Wałbrzych,Ville,Hallera,94/98,20,94-594
Wałbrzych,Ville,Turystyczna,99/44,1,59-175
Jasło,Ville,Chmielna,46/24,44,52-668
Bielsk Podlaski,Ville,Wrzosowa,57/70,32,51-786
Częstochowa,Ville,Dąbrowskiej,84/03,23,97-552
Zielona Góra,Ville,Krańcowa,51,38,90-089
Gdańsk,Ville,Tysiąclecia,58/66,5,49-432
Żary,Ville,Handlowa,88/62,31,81-741
Police,Ville,Kościuszki,488,30,23-661
Zduńska Wola,Ville,Ogrodowa,789,43,33-590
Chorzów,Ville,Głowackiego,74,23,91-672
Myszków,Ville,Andersa,85/83,41,76-065
Gdynia,Ville,Wąska,520,39,79-717
Ełk,Ville,Piastowska,54,41,24-748
Brzeg,Ville,Glówna,84,28,67-723
Nowy Dwór Mazowiecki,Ville,Nałkowskiej,59/32,40,09-400
Pruszcz Gdański,Ville,Koralowa,83/50,31,25-759
Świnoujście,Ville,Skrajna,42,3,91-656
Bartoszyce,Ville,Wiejska,157,37,72-956
Biała Podlaska,Ville,Sosnowa,21/76,33,72-020
Elbląg,Ville,Kowalska,509,43,77-511
Kutno,Ville,Krokusowa,26,37,53-157
Polkowice,Ville,Zaułek,87/87,45,18-926
Kościan,Ville,Mickiewicza,59,9,03-924
Sopot,Ville,Tysiąclecia,66/03,23,85-550
Wrocław,Ville,Gajowa,011,47,29-437
Luboń,Ville,Kilińskiego,85/90,26,15-689
Opole,Ville,Słoneczna,86/20,31,07-543
Gniezno,Ville,Rejtana,83,7,59-349
Zabrze,Ville,Wrocławska,30,10,25-330
Legionowo,Ville,Konwaliowa,30/60,38,01-236
Skawina,Ville,Nadbrzeżna,000,45,22-086
Nowy Dwór Mazowiecki,Ville,Nadrzeczna,73,49,76-234
Nowa Sól,Ville,Kruczkowskiego,22/96,34,64-135
Swarzędz,Ville,Broniewskiego,43,11,41-405
Biała Podlaska,Ville,Łanowa,06,22,44-370
Zduńska Wola,Ville,Narutowicza,90,44,52-212
Piła,Ville,Szpitalna,51/35,7,05-071
Jaworzno,Ville,Dąbrowskiej,607,6,33-145
Siemianowice Śląskie,Ville,Leszczynowa,55,7,45-234
Krotoszyn,Ville,Kasprowicza,60/95,15,02-041
Mińsk Mazowiecki,Ville,Storczykowa,338,45,48-550
Łowicz,Ville,Sowia,20/03,10,76-398
Nowy Dwór Mazowiecki,Ville,Cyprysowa,59,6,99-939
Zambrów,Ville,Wspólna,44/63,2,84-411
Zamość,Ville,Norwida,13/93,46,46-418
Dębica,Ville,Wczasowa,14/85,32,74-979
Siedlce,Ville,Miła,37,2,49-501
Gorzów Wielkopolski,Ville,Wojciecha,147,37,70-865
Oława,Ville,Lwowska,10/44,9,71-325
Starogard Gdański,Ville,Mieszka I,931,22,79-570
Pszczyna,Ville,Zacisze,44,30,85-901
Opole,Ville,Świerczewskiego,71,43,18-166
Zawiercie,Ville,Makuszyńskiego,946,4,46-762
Żywiec,Ville,Szpitalna,220,50,38-748
Piastów,Ville,Spółdzielcza,835,1,04-359
Iława,Ville,Sportowa,216,31,95-210
Łaziska Górne,Ville,Modrzewiowa,02/04,38,54-145
Bytom,Ville,Popiełuszki,84,4,31-247
Zgierz,Ville,Mickiewicza,84/96,30,21-430
Tarnowskie Góry,Ville,Baczynskiego,74,33,09-228
Kielce,Ville,Sikorskiego,47/96,28,31-909
Kalisz,Ville,Moniuszki,165,43,86-575
Kwidzyn,Ville,Nałkowskiej,72,8,37-303
Mielec,Ville,Wiatraczna,497,44,96-790
Wrocław,Ville,Turystyczna,54,31,54-789
Tczew,Ville,Przechodnia,314,4,47-293
Biłgoraj,Ville,Długosza,97,44,41-417
Łódź,Ville,Dąbrowskiej,69/06,14,27-621
Iława,Ville,Promienna,384,3,89-826
Łódź,Ville,Poziomkowa,93,4,20-249
Legionowo,Ville,Rolna,615,14,21-893
Chorzów,Ville,Krańcowa,26/30,45,42-038
Gorlice,Ville,Zaułek,330,33,57-547
Tarnobrzeg,Ville,Letniskowa,093,32,27-627
Poznań,Ville,Urocza,991,8,21-014
Ząbki,Ville,Zamkowa,04/49,38,67-311
Świebodzice,Ville,Kolonia,72,41,70-029
Piekary Śląskie,Ville,Zielona,51/47,39,43-097
Radomsko,Ville,Orzeszkowej,44/40,7,01-881
Marki,Ville,Poznańska,227,10,46-989
Zabrze,Ville,Partyzantów,91,18,75-525
Zamość,Ville,Źródlana,242,25,34-266
Kołobrzeg,Ville,Lipca,038,40,08-717
Nowy Sącz,Ville,Kielecka,014,41,78-146
Zabrze,Ville,Wierzbowa,43,42,79-487
Bełchatów,Ville,Letniskowa,87/59,20,31-697
Augustów,Ville,Myśliwska,88/12,49,52-944
Tarnów,Ville,Zapolskiej,48,32,13-399
Pruszków,Ville,Szczęśliwa,811,48,17-048
Łuków,Ville,Dąbrowskiej,86/55,46,57-757
Tychy,Ville,Sienkiewicza,57,9,47-357
Lublin,Ville,Nadbrzeżna,709,5,14-340
Bytom,Ville,Kasztanowa,48/65,29,99-468
Legionowo,Ville,Wróblewskiego,78/51,15,13-395
Chorzów,Ville,Jadwigi,90/74,12,12-389
Kraśnik,Ville,Stolarska,67,10,48-249
Żory,Ville,Szarych Szeregów,73,30,91-591
Piaseczno,Ville,Tysiąclecia,643,46,19-322
Tarnobrzeg,Ville,Rybacka,35,34,32-351
Gorzów Wielkopolski,Ville,Kusocińskiego,06,34,71-355
Pszczyna,Ville,Kołłątaja,55/70,14,66-747
Będzin,Ville,Śląska,727,13,65-230
Giżycko,Ville,Wierzbowa,108,20,83-566
Kraśnik,Ville,Tylna,18/73,49,29-242
Kalisz,Ville,Krasińskiego,84,13,53-171
Radom,Ville,Młyńska,26,32,75-913
Gorlice,Ville,Górna,72/77,20,57-371
Śrem,Ville,Perłowa,48,2,92-395
Kluczbork,Ville,Żeglarska,821,21,83-955
Sochaczew,Ville,Cedrowa,42,23,71-119
Ostróda,Ville,Sucharskiego,27/93,41,47-512
Zambrów,Ville,Długa,082,31,93-927
Jastrzębie-Zdrój,Ville,Mała,37/76,10,44-079
Sopot,Ville,Rzemieślnicza,86,26,38-021
Grudziądz,Ville,Zakole,934,34,94-321
Bielsk Podlaski,Ville,Poniatowskiego,20,47,07-432
Sandomierz,Ville,Słowianska,158,21,46-573
Toruń,Ville,Zakątek,975,17,34-761
Ostróda,Ville,Spokojna,73/84,18,47-280
Gdańsk,Ville,Pułaskiego,82,40,80-187
Białogard,Ville,Zaciszna,99/27,3,63-813
Gdańsk,Ville,Miła,20/40,10,50-994
Gdynia,Ville,Narcyzowa,84,48,77-073
Wejherowo,Ville,Ciasna,99/97,36,22-205
Ząbki,Ville,Zacisze,41,7,01-754
Piekary Śląskie,Ville,Rzeczna,22/20,40,62-159
Chojnice,Ville,Borówkowa,10,44,59-057
Siemianowice Śląskie,Ville,Krasińskiego,30,31,72-941
Ostrowiec Świętokrzyski,Ville,Szpitalna,01/41,6,67-462
Zduńska Wola,Ville,Jeziorna,21,34,04-694
Kutno,Ville,Bolesława Krzywoustego,531,23,22-130
Skierniewice,Ville,Pogodna,75,23,30-090
Rzeszów,Ville,Władysława Łokietka,853,20,86-926
Piekary Śląskie,Ville,Narutowicza,38,37,16-800
Poznań,Ville,Powstańców Śląskich,35,23,01-326
Koszalin,Ville,Górna,40,35,97-070
Wołomin,Ville,Szymanowskiego,84/49,14,12-890
Kędzierzyn-Koźle,Ville,Jana,11,27,05-659
Bolesławiec,Ville,Stawowa,498,40,64-573
Zduńska Wola,Ville,Tuwima,722,33,17-967
Świecie,Ville,Pogodna,74/58,36,31-118
Żary,Ville,Rynek,59,26,84-164
Nowy Targ,Ville,Orkana,19/15,43,64-180
Police,Ville,Korczaka,36/75,41,61-468
Lublin,Ville,Sucharskiego,81,45,67-160
Goleniów,Ville,Reymonta,48,25,18-086
Żory,Ville,Popiełuszki,77,49,14-531
Szczecinek,Ville,Żwirowa,758,48,15-576
Jarocin,Ville,Kosynierów,66,24,29-507
Cieszyn,Ville,Olchowa,00,50,71-489
Bielsko-Biała,Ville,Lubelska,400,28,40-460
Ełk,Ville,Jałowcowa,935,36,20-765
Sosnowiec,Ville,Wczasowa,09,30,66-496
Pruszków,Ville,Tylna,78,40,13-343
Łaziska Górne,Ville,Reja,41,44,46-789
Katowice,Ville,Górna,317,49,12-381
Lubartów,Ville,Borowa,12,7,59-705
Września,Ville,Kielecka,14/97,2,78-500
Lubin,Ville,Sucharskiego,86/18,14,32-175
Starachowice,Ville,Kruczkowskiego,25/82,25,80-842
Puławy,Ville,Wojska Polskiego,644,29,84-141
Pszczyna,Ville,Wiklinowa,73,38,47-569
Bochnia,Ville,Wojska Polskiego,06,41,98-997
Swarzędz,Ville,Konopnickiej,33,4,18-383
Sopot,Ville,Jabłoniowa,083,29,40-279
Wrocław,Ville,Przemysłowa,476,11,97-422
Lubartów,Ville,Kochanowskiego,72/28,4,48-923
Brodnica,Ville,Kochanowskiego,38/06,41,88-103
Piaseczno,Ville,Makowa,60,8,87-870
Iława,Ville,Azaliowa,83/60,41,10-689
Częstochowa,Ville,Wyszyńskiego,98,18,08-600
Bartoszyce,Ville,Nałkowskiej,887,47,95-613
Mielec,Ville,Powstańców Śląskich,76,15,03-862
Łuków,Ville,Dąbrowskiej,72,39,91-842
Oleśnica,Ville,Fabryczna,272,7,89-164
Częstochowa,Ville,Morcinka,37/24,28,33-778
Nysa,Ville,Robotnicza,995,27,49-220
Stargard Szczeciński,Ville,Krańcowa,87,25,88-728
Bartoszyce,Ville,Poniatowskiego,692,33,53-560
Września,Ville,Popiełuszki,389,17,23-471
Tczew,Ville,Lelewela,18/63,34,48-725
Płońsk,Ville,Czarnieckiego,410,46,42-268
Chojnice,Ville,Wysoka,01,50,05-521
Krotoszyn,Ville,Kołłątaja,22/82,47,49-654
Warszawa,Ville,Składowa,459,7,64-444
Kalisz,Ville,Storczykowa,44,36,21-776
Opole,Ville,Morska,070,3,75-551
Kętrzyn,Ville,Krańcowa,14,26,66-212
Ostrołęka,Ville,Kowalska,38/29,27,12-023
Oława,Ville,Kazimierza Wielkiego,86/99,24,24-887
Polkowice,Ville,Fiołkowa,18/19,15,29-209
Tarnów,Ville,Okulickiego,76,4,26-533
Świebodzice,Ville,Nowowiejska,42,18,11-081
Lublin,Ville,Jadwigi,07,6,19-950
Wołomin,Ville,Zacisze,294,26,78-195
Jaworzno,Ville,Dąbrowskiej,877,34,02-863
Lubliniec,Ville,Leśna,52,14,25-205
Bartoszyce,Ville,Wodna,52/08,19,80-612
Świętochłowice,Ville,Toruńska,17,12,47-828
Sopot,Ville,Ludowa,06,20,33-485
Stargard Szczeciński,Ville,Skrajna,090,47,89-391
Sieradz,Ville,Osiedlowa,11/37,8,26-490
Marki,Ville,Wrocławska,69/33,13,62-032
Tomaszów Mazowiecki,Ville,Lazurowa,66/22,28,86-734
Włocławek,Ville,Królewska,078,34,58-333
Rumia,Ville,Fredry,63,47,60-841
Wałbrzych,Ville,Piaskowa,18,19,27-612
Bielsko-Biała,Ville,Żeromskiego,33/34,28,34-266
Bartoszyce,Ville,Świerczewskiego,58,5,68-953
Marki,Ville,Brzechwy,297,28,04-131
Białogard,Ville,Wiązowa,11,39,47-840
Żory,Ville,Dąbrowskiego,59/86,30,93-587
Bytom,Ville,Lisia,84/40,6,54-165
Rzeszów,Ville,Jana III Sobieskiego,47/46,40,99-073
Bełchatów,Ville,Przechodnia,832,7,83-647
Rybnik,Ville,Szymanowskiego,23/36,38,23-575
Kielce,Ville,Wałowa,88/61,22,10-968
Oświęcim,Ville,Staffa,94,5,21-631
Augustów,Ville,Młyńska,572,30,50-060
Skierniewice,Ville,Letnia,35/19,39,72-626
Zabrze,Ville,Powstańców Śląskich,29,46,53-735
Kędzierzyn-Koźle,Ville,Błękitna,742,20,98-097
Ostrów Mazowiecka,Ville,Szkolna,84,39,62-928
Piastów,Ville,Jarzębinowa,05/01,15,83-015
Jarosław,Ville,Cicha,32/06,40,14-447
Oława,Ville,Pałacowa,523,22,68-908
Jasło,Ville,Wiklinowa,992,36,36-639
Knurów,Ville,Lawendowa,63/75,2,01-751
Oława,Ville,Nowowiejska,07/12,15,71-452
Malbork,Ville,Wałowa,55,32,27-837
Lębork,Ville,Jesionowa,68/15,21,27-695
Łomża,Ville,Daszyńskiego,56/01,41,66-357
Gdynia,Ville,Brzozowa,030,8,13-100
Wyszków,Ville,Rajska,434,3,06-397
Dębica,Ville,Bałtycka,09,18,46-709
Bielsko-Biała,Ville,Dobra,19,20,25-295
Jawor,Ville,Widok,75/26,12,56-983
Bochnia,Ville,Orla,56,10,90-709
Kołobrzeg,Ville,Turkusowa,710,16,77-383
Malbork,Ville,Pomorska,564,10,11-959
Będzin,Ville,Słowianska,71/24,31,23-206
Pruszcz Gdański,Ville,Letnia,09/17,11,15-695
Otwock,Ville,Nadbrzeżna,52,23,26-595
Polkowice,Ville,Orla,139,3,07-643
Tarnowskie Góry,Ville,Handlowa,01,2,05-592
Dzierżoniów,Ville,Głogowa,19,19,09-778
Bochnia,Ville,Andersa,01,49,09-948
Bartoszyce,Ville,Browarna,57,29,99-139
Augustów,Ville,Wiśniowa,88,4,48-156
Bartoszyce,Ville,Bukowa,98,33,28-778
Malbork,Ville,Grzybowa,452,37,85-999
Luboń,Ville,Borówkowa,568,29,40-424
Koło,Ville,Toruńska,138,32,48-076
Pruszków,Ville,Lipowa,86/18,3,72-793
Kłodzko,Ville,Zdrojowa,92/65,34,81-654
Iława,Ville,Zielona,66,4,78-652
Świdnik,Ville,Nadbrzeżna,30,7,90-482
Koło,Ville,Sybiraków,014,34,87-304
Krosno,Ville,Piekarska,55/13,29,32-857
Jastrzębie-Zdrój,Ville,Żurawia,37/35,9,97-273
Krosno,Ville,Rybacka,899,28,75-966
Katowice,Ville,Kruczkowskiego,59,49,59-720
Nowa Sól,Ville,Moniuszki,26/43,44,92-467
Elbląg,Ville,Księżycowa,68/98,17,74-076
Radomsko,Ville,Okulickiego,77,31,32-805
Świebodzice,Ville,Irysowa,28/41,27,65-233
Kętrzyn,Ville,Żeromskiego,48/18,15,29-288
Płock,Ville,Ogrodowa,34/59,43,50-150
Kraków,Ville,Myśliwska,76/40,2,82-175
Kwidzyn,Ville,Dworcowa,24/67,46,17-618
Gorlice,Ville,Rzeczna,927,27,30-081
Swarzędz,Ville,Glówna,49/31,6,68-235
Żory,Ville,Zaciszna,469,6,40-575
Tarnów,Ville,Krzywa,87/19,23,39-561
Wodzisław Śląski,Ville,Korfantego,60,9,91-392
Ciechanów,Ville,Andersa,19/75,43,53-332
Tarnobrzeg,Ville,Młyńska,70/98,27,76-113
Stargard Szczeciński,Ville,Łabędzia,11,17,82-660
Kwidzyn,Ville,Słowackiego,82,39,70-860
Bełchatów,Ville,Mostowa,28,49,26-227
Świecie,Ville,Widok,103,9,15-202
Pruszcz Gdański,Ville,Witosa,43/80,36,93-003
Łomża,Ville,Partyzantów,22/59,12,78-058
Tarnowskie Góry,Ville,Wróblewskiego,37,21,71-996
Wołomin,Ville,Reymonta,34,45,46-274
Łuków,Ville,Koralowa,99,2,33-459
Iława,Ville,Wesoła,92/25,47,47-504
Oława,Ville,Podmiejska,223,12,09-498
Świętochłowice,Ville,Kościuszki,981,50,36-978
Czechowice-Dziedzice,Ville,Jabłoniowa,724,5,62-318
Sanok,Ville,Cisowa,20/22,39,70-139
Ostróda,Ville,Narutowicza,12,12,85-004
Bełchatów,Ville,Żwirki i Wigury,283,15,29-763
Puławy,Ville,Wczasowa,89,9,67-203
Ruda Śląska,Ville,Jesienna,03,1,39-958
Poznań,Ville,Wiejska,26,3,70-482
Mikołów,Ville,Poznańska,674,37,53-259
Jastrzębie-Zdrój,Ville,Cmentarna,84,17,57-955
Tomaszów Mazowiecki,Ville,Kopernika,63/99,31,64-694
Ciechanów,Ville,Lelewela,45/77,11,15-535
Koło,Ville,Klasztorna,23,1,90-536
Brzeg,Ville,Wczasowa,021,12,59-668
Ostrołęka,Ville,Żeromskiego,99,43,70-772
Kościan,Ville,Krakowska,28/84,46,02-558
Marki,Ville,Kościelna,558,45,60-630
Ostrołęka,Ville,Tylna,60,33,44-405
Ełk,Ville,Wodna,74/41,10,41-509
Stargard Szczeciński,Ville,Wczasowa,830,38,52-446
Świecie,Ville,Pałacowa,285,44,59-179
Jarosław,Ville,Myśliwska,36/16,14,76-706
Dzierżoniów,Ville,Daszyńskiego,44/08,14,55-095
Nowa Sól,Ville,Baczynskiego,75/44,2,04-503
Toruń,Ville,Zielna,504,43,21-385
Jawor,Ville,Hallera,65/41,25,32-606
Siemianowice Śląskie,Ville,Kalinowa,14/79,5,01-220
Kędzierzyn-Koźle,Ville,Skośna,93,12,19-658
Śrem,Ville,Rynek,99/30,6,12-989
Dąbrowa Górnicza,Ville,Pocztowa,79/15,10,37-832
Bielawa,Ville,Złota,66/54,27,30-900
Pruszków,Ville,Morcinka,13/32,13,64-632
Lubliniec,Ville,Staszica,02,23,81-678
Kętrzyn,Ville,Leśna,41/44,33,20-146
Olkusz,Ville,Młyńska,171,12,72-017
Bolesławiec,Ville,Baczynskiego,10,29,83-036
Krotoszyn,Ville,Gołębia,36/00,23,48-668
Elbląg,Ville,Rzeczna,77,39,95-592
Łomża,Ville,Zaułek,54,35,09-993
Szczecinek,Ville,Południowa,34/45,42,60-493
Piotrków Trybunalski,Ville,Bydgoska,955,43,29-284
Kalisz,Ville,Widok,781,30,56-172
Świecie,Ville,Polna,875,33,90-827
Bielsk Podlaski,Ville,Łączna,61/14,36,54-967
Żory,Ville,Listopada,816,11,95-870
Oświęcim,Ville,Śląska,07,46,87-393
Kętrzyn,Ville,Wybickiego,88,41,90-360
Zakopane,Ville,Wodna,49,1,93-080
Szczecin,Ville,Strażacka,27/37,4,01-761
Brodnica,Ville,Wolności,80/32,21,47-401
Ostrów Mazowiecka,Ville,Wąska,770,42,18-746
Kędzierzyn-Koźle,Ville,Borowa,74/24,26,98-321
Mława,Ville,Łanowa,71,1,05-631
Reda,Ville,Kossaka,26/47,35,67-157
Kielce,Ville,Skargi,05,21,14-465
Kościerzyna,Ville,Wiklinowa,62/37,7,03-348
Tarnów,Ville,Wysoka,233,14,58-325
Kłodzko,Ville,Reymonta,605,4,24-647
Racibórz,Ville,Storczykowa,45/58,2,67-091
Skarżysko-Kamienna,Ville,Lawendowa,644,26,78-030
Krosno,Ville,Górna,616,44,45-858
Nowy Dwór Mazowiecki,Ville,Gdańska,85,9,12-621
Biała Podlaska,Ville,Spółdzielcza,07/91,30,70-064
Ostrowiec Świętokrzyski,Ville,Popiełuszki,70/83,17,16-648
Legnica,Ville,Handlowa,04/02,42,61-552
Żory,Ville,Skrajna,782,6,53-236
Radomsko,Ville,Źródlana,469,5,70-746
Zgorzelec,Ville,Gołębia,430,41,47-405
Mława,Ville,Cedrowa,533,22,88-997
Żywiec,Ville,Radosna,18/01,4,44-319
Żory,Ville,Partyzantów,16,43,91-447
Polkowice,Ville,Leszczynowa,05,49,73-565
